SOUNDLEVEL,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
92.246,99161,2018-08-16 23:00:08:757
92.246,99166,2018-08-16 23:00:08:762
92.246,99171,2018-08-16 23:00:08:767
92.246,99175,2018-08-16 23:00:08:771
92.246,99181,2018-08-16 23:00:08:777
92.246,99186,2018-08-16 23:00:08:782
92.246,99190,2018-08-16 23:00:08:786
86.426,99195,2018-08-16 23:00:08:791
86.426,99200,2018-08-16 23:00:08:796
86.426,99206,2018-08-16 23:00:08:802
86.426,99211,2018-08-16 23:00:08:807
86.426,99216,2018-08-16 23:00:08:812
86.426,99220,2018-08-16 23:00:08:816
86.426,99226,2018-08-16 23:00:08:822
86.426,99231,2018-08-16 23:00:08:827
86.426,99236,2018-08-16 23:00:08:832
86.426,99240,2018-08-16 23:00:08:836
86.426,99246,2018-08-16 23:00:08:842
86.426,99255,2018-08-16 23:00:08:851
86.426,99257,2018-08-16 23:00:08:853
86.426,99261,2018-08-16 23:00:08:857
86.426,99266,2018-08-16 23:00:08:862
86.426,99271,2018-08-16 23:00:08:867
86.426,99276,2018-08-16 23:00:08:872
86.426,99281,2018-08-16 23:00:08:877
86.426,99285,2018-08-16 23:00:08:881
86.426,99291,2018-08-16 23:00:08:887
86.426,99295,2018-08-16 23:00:08:891
86.426,99301,2018-08-16 23:00:08:897
86.426,99305,2018-08-16 23:00:08:901
86.426,99310,2018-08-16 23:00:08:906
86.426,99316,2018-08-16 23:00:08:912
86.426,99320,2018-08-16 23:00:08:916
86.426,99325,2018-08-16 23:00:08:921
86.426,99331,2018-08-16 23:00:08:927
86.426,99335,2018-08-16 23:00:08:931
86.426,99340,2018-08-16 23:00:08:936
86.426,99346,2018-08-16 23:00:08:942
86.426,99352,2018-08-16 23:00:08:948
86.426,99357,2018-08-16 23:00:08:953
86.426,99360,2018-08-16 23:00:08:956
86.426,99366,2018-08-16 23:00:08:962
86.426,99371,2018-08-16 23:00:08:967
86.426,99375,2018-08-16 23:00:08:971
86.426,99380,2018-08-16 23:00:08:976
86.426,99386,2018-08-16 23:00:08:982
86.426,99390,2018-08-16 23:00:08:986
86.426,99398,2018-08-16 23:00:08:994
86.426,99400,2018-08-16 23:00:08:996
86.426,99406,2018-08-16 23:00:09:002
86.426,99411,2018-08-16 23:00:09:007
86.426,99417,2018-08-16 23:00:09:013
86.426,99421,2018-08-16 23:00:09:017
86.426,99425,2018-08-16 23:00:09:021
86.426,99431,2018-08-16 23:00:09:027
86.426,99435,2018-08-16 23:00:09:031
86.426,99441,2018-08-16 23:00:09:037
86.426,99446,2018-08-16 23:00:09:042
86.426,99450,2018-08-16 23:00:09:046
86.426,99455,2018-08-16 23:00:09:051
86.426,99462,2018-08-16 23:00:09:058
86.426,99465,2018-08-16 23:00:09:061
86.426,99470,2018-08-16 23:00:09:066
86.426,99475,2018-08-16 23:00:09:071
86.426,99481,2018-08-16 23:00:09:077
86.426,99485,2018-08-16 23:00:09:081
86.426,99491,2018-08-16 23:00:09:087
86.426,99496,2018-08-16 23:00:09:092
86.426,99501,2018-08-16 23:00:09:097
86.426,99505,2018-08-16 23:00:09:101
86.426,99510,2018-08-16 23:00:09:106
86.426,99516,2018-08-16 23:00:09:112
86.426,99521,2018-08-16 23:00:09:117
84.603,99525,2018-08-16 23:00:09:121
84.603,99531,2018-08-16 23:00:09:127
84.603,99536,2018-08-16 23:00:09:132
84.603,99541,2018-08-16 23:00:09:137
84.603,99545,2018-08-16 23:00:09:141
84.603,99550,2018-08-16 23:00:09:146
84.603,99556,2018-08-16 23:00:09:152
84.603,99561,2018-08-16 23:00:09:157
84.603,99565,2018-08-16 23:00:09:161
84.603,99571,2018-08-16 23:00:09:167
84.603,99576,2018-08-16 23:00:09:172
84.603,99580,2018-08-16 23:00:09:176
84.603,99585,2018-08-16 23:00:09:181
84.603,99591,2018-08-16 23:00:09:187
84.603,99596,2018-08-16 23:00:09:192
84.603,99601,2018-08-16 23:00:09:197
84.603,99606,2018-08-16 23:00:09:202
84.603,99611,2018-08-16 23:00:09:207
84.603,99616,2018-08-16 23:00:09:212
84.603,99620,2018-08-16 23:00:09:216
84.603,99626,2018-08-16 23:00:09:222
84.603,99631,2018-08-16 23:00:09:227
84.603,99636,2018-08-16 23:00:09:232
84.603,99640,2018-08-16 23:00:09:236
84.603,99645,2018-08-16 23:00:09:241
84.603,99651,2018-08-16 23:00:09:247
84.603,99656,2018-08-16 23:00:09:252
84.603,99660,2018-08-16 23:00:09:256
84.603,99666,2018-08-16 23:00:09:262
84.603,99671,2018-08-16 23:00:09:267
84.603,99675,2018-08-16 23:00:09:271
84.603,99681,2018-08-16 23:00:09:277
84.603,99686,2018-08-16 23:00:09:282
84.603,99690,2018-08-16 23:00:09:286
84.603,99696,2018-08-16 23:00:09:292
84.603,99700,2018-08-16 23:00:09:296
84.603,99705,2018-08-16 23:00:09:301
84.603,99710,2018-08-16 23:00:09:306
84.603,99716,2018-08-16 23:00:09:312
84.603,99721,2018-08-16 23:00:09:317
84.603,99726,2018-08-16 23:00:09:322
84.603,99731,2018-08-16 23:00:09:327
84.603,99736,2018-08-16 23:00:09:332
84.603,99740,2018-08-16 23:00:09:336
84.603,99745,2018-08-16 23:00:09:341
84.603,99751,2018-08-16 23:00:09:347
84.603,99756,2018-08-16 23:00:09:352
84.603,99761,2018-08-16 23:00:09:357
84.603,99765,2018-08-16 23:00:09:361
84.603,99771,2018-08-16 23:00:09:367
84.603,99776,2018-08-16 23:00:09:372
84.603,99781,2018-08-16 23:00:09:377
84.603,99786,2018-08-16 23:00:09:382
84.603,99791,2018-08-16 23:00:09:387
84.603,99796,2018-08-16 23:00:09:392
84.603,99801,2018-08-16 23:00:09:397
84.603,99806,2018-08-16 23:00:09:402
84.603,99811,2018-08-16 23:00:09:407
84.603,99816,2018-08-16 23:00:09:412
84.603,99820,2018-08-16 23:00:09:416
84.603,99825,2018-08-16 23:00:09:421
84.603,99831,2018-08-16 23:00:09:427
84.603,99835,2018-08-16 23:00:09:431
84.603,99840,2018-08-16 23:00:09:436
87.026,99845,2018-08-16 23:00:09:441
87.026,99851,2018-08-16 23:00:09:447
87.026,99856,2018-08-16 23:00:09:452
87.026,99861,2018-08-16 23:00:09:457
87.026,99865,2018-08-16 23:00:09:461
87.026,99871,2018-08-16 23:00:09:467
87.026,99876,2018-08-16 23:00:09:472
87.026,99881,2018-08-16 23:00:09:477
87.026,99885,2018-08-16 23:00:09:481
87.026,99890,2018-08-16 23:00:09:486
87.026,99897,2018-08-16 23:00:09:493
87.026,99901,2018-08-16 23:00:09:497
87.026,99906,2018-08-16 23:00:09:502
87.026,99910,2018-08-16 23:00:09:506
87.026,99915,2018-08-16 23:00:09:511
87.026,99920,2018-08-16 23:00:09:516
87.026,99926,2018-08-16 23:00:09:522
87.026,99931,2018-08-16 23:00:09:527
87.026,99936,2018-08-16 23:00:09:532
87.026,99941,2018-08-16 23:00:09:537
87.026,99946,2018-08-16 23:00:09:542
87.026,99951,2018-08-16 23:00:09:547
87.026,99956,2018-08-16 23:00:09:552
87.026,99961,2018-08-16 23:00:09:557
87.026,99965,2018-08-16 23:00:09:561
87.026,99971,2018-08-16 23:00:09:567
87.026,99975,2018-08-16 23:00:09:571
87.026,99981,2018-08-16 23:00:09:577
87.026,99985,2018-08-16 23:00:09:581
87.026,99991,2018-08-16 23:00:09:587
87.026,99996,2018-08-16 23:00:09:592
87.026,100001,2018-08-16 23:00:09:597
87.026,100005,2018-08-16 23:00:09:601
87.026,100011,2018-08-16 23:00:09:607
87.026,100016,2018-08-16 23:00:09:612
87.026,100020,2018-08-16 23:00:09:616
87.026,100025,2018-08-16 23:00:09:621
87.026,100031,2018-08-16 23:00:09:627
87.026,100036,2018-08-16 23:00:09:632
87.026,100040,2018-08-16 23:00:09:636
87.026,100045,2018-08-16 23:00:09:641
87.026,100050,2018-08-16 23:00:09:646
87.026,100055,2018-08-16 23:00:09:651
87.026,100060,2018-08-16 23:00:09:656
87.026,100066,2018-08-16 23:00:09:662
87.026,100070,2018-08-16 23:00:09:666
87.026,100076,2018-08-16 23:00:09:672
87.026,100081,2018-08-16 23:00:09:677
87.026,100085,2018-08-16 23:00:09:681
87.026,100090,2018-08-16 23:00:09:686
87.026,100095,2018-08-16 23:00:09:691
87.026,100100,2018-08-16 23:00:09:696
87.026,100105,2018-08-16 23:00:09:701
87.026,100110,2018-08-16 23:00:09:706
87.026,100115,2018-08-16 23:00:09:711
87.026,100120,2018-08-16 23:00:09:716
87.026,100126,2018-08-16 23:00:09:722
87.026,100130,2018-08-16 23:00:09:726
87.026,100136,2018-08-16 23:00:09:732
87.026,100141,2018-08-16 23:00:09:737
87.026,100145,2018-08-16 23:00:09:741
87.026,100151,2018-08-16 23:00:09:747
87.026,100156,2018-08-16 23:00:09:752
87.026,100161,2018-08-16 23:00:09:757
87.026,100166,2018-08-16 23:00:09:762
87.026,100171,2018-08-16 23:00:09:767
101.551,100176,2018-08-16 23:00:09:772
101.551,100180,2018-08-16 23:00:09:776
101.551,100185,2018-08-16 23:00:09:781
101.551,100190,2018-08-16 23:00:09:786
101.551,100195,2018-08-16 23:00:09:791
101.551,100200,2018-08-16 23:00:09:796
101.551,100205,2018-08-16 23:00:09:801
101.551,100211,2018-08-16 23:00:09:807
101.551,100215,2018-08-16 23:00:09:811
101.551,100220,2018-08-16 23:00:09:816
101.551,100226,2018-08-16 23:00:09:822
101.551,100230,2018-08-16 23:00:09:826
101.551,100235,2018-08-16 23:00:09:831
101.551,100241,2018-08-16 23:00:09:837
101.551,100246,2018-08-16 23:00:09:842
101.551,100251,2018-08-16 23:00:09:847
101.551,100255,2018-08-16 23:00:09:851
101.551,100261,2018-08-16 23:00:09:857
101.551,100265,2018-08-16 23:00:09:861
101.551,100271,2018-08-16 23:00:09:867
101.551,100278,2018-08-16 23:00:09:874
101.551,100280,2018-08-16 23:00:09:876
101.551,100286,2018-08-16 23:00:09:882
101.551,100292,2018-08-16 23:00:09:888
101.551,100296,2018-08-16 23:00:09:892
101.551,100301,2018-08-16 23:00:09:897
101.551,100305,2018-08-16 23:00:09:901
101.551,100311,2018-08-16 23:00:09:907
101.551,100316,2018-08-16 23:00:09:912
101.551,100321,2018-08-16 23:00:09:917
101.551,100325,2018-08-16 23:00:09:921
101.551,100330,2018-08-16 23:00:09:926
101.551,100336,2018-08-16 23:00:09:932
101.551,100341,2018-08-16 23:00:09:937
101.551,100346,2018-08-16 23:00:09:942
101.551,100351,2018-08-16 23:00:09:947
101.551,100356,2018-08-16 23:00:09:952
101.551,100360,2018-08-16 23:00:09:956
101.551,100365,2018-08-16 23:00:09:961
101.551,100371,2018-08-16 23:00:09:967
101.551,100376,2018-08-16 23:00:09:972
101.551,100381,2018-08-16 23:00:09:977
101.551,100386,2018-08-16 23:00:09:982
101.551,100391,2018-08-16 23:00:09:987
101.551,100396,2018-08-16 23:00:09:992
101.551,100400,2018-08-16 23:00:09:996
101.551,100406,2018-08-16 23:00:10:002
101.551,100410,2018-08-16 23:00:10:006
101.551,100415,2018-08-16 23:00:10:011
101.551,100420,2018-08-16 23:00:10:016
101.551,100425,2018-08-16 23:00:10:021
101.551,100430,2018-08-16 23:00:10:026
101.551,100436,2018-08-16 23:00:10:032
101.551,100440,2018-08-16 23:00:10:036
101.551,100446,2018-08-16 23:00:10:042
101.551,100451,2018-08-16 23:00:10:047
101.551,100456,2018-08-16 23:00:10:052
101.551,100461,2018-08-16 23:00:10:057
101.551,100465,2018-08-16 23:00:10:061
101.551,100470,2018-08-16 23:00:10:066
101.551,100475,2018-08-16 23:00:10:071
101.551,100480,2018-08-16 23:00:10:076
101.551,100485,2018-08-16 23:00:10:081
101.551,100490,2018-08-16 23:00:10:086
95.209,100496,2018-08-16 23:00:10:092
95.209,100501,2018-08-16 23:00:10:097
95.209,100507,2018-08-16 23:00:10:103
95.209,100510,2018-08-16 23:00:10:106
95.209,100515,2018-08-16 23:00:10:111
95.209,100520,2018-08-16 23:00:10:116
95.209,100525,2018-08-16 23:00:10:121
95.209,100531,2018-08-16 23:00:10:127
95.209,100536,2018-08-16 23:00:10:132
95.209,100541,2018-08-16 23:00:10:137
95.209,100545,2018-08-16 23:00:10:141
95.209,100550,2018-08-16 23:00:10:146
95.209,100555,2018-08-16 23:00:10:151
95.209,100561,2018-08-16 23:00:10:157
95.209,100566,2018-08-16 23:00:10:162
95.209,100570,2018-08-16 23:00:10:166
95.209,100575,2018-08-16 23:00:10:171
95.209,100580,2018-08-16 23:00:10:176
95.209,100585,2018-08-16 23:00:10:181
95.209,100590,2018-08-16 23:00:10:186
95.209,100595,2018-08-16 23:00:10:191
95.209,100600,2018-08-16 23:00:10:196
95.209,100606,2018-08-16 23:00:10:202
95.209,100611,2018-08-16 23:00:10:207
95.209,100616,2018-08-16 23:00:10:212
95.209,100620,2018-08-16 23:00:10:216
95.209,100626,2018-08-16 23:00:10:222
95.209,100631,2018-08-16 23:00:10:227
95.209,100636,2018-08-16 23:00:10:232
95.209,100640,2018-08-16 23:00:10:236
95.209,100645,2018-08-16 23:00:10:241
95.209,100650,2018-08-16 23:00:10:246
95.209,100655,2018-08-16 23:00:10:251
95.209,100661,2018-08-16 23:00:10:257
95.209,100666,2018-08-16 23:00:10:262
95.209,100671,2018-08-16 23:00:10:267
95.209,100676,2018-08-16 23:00:10:272
95.209,100680,2018-08-16 23:00:10:276
95.209,100685,2018-08-16 23:00:10:281
95.209,100691,2018-08-16 23:00:10:287
95.209,100695,2018-08-16 23:00:10:291
95.209,100701,2018-08-16 23:00:10:297
95.209,100707,2018-08-16 23:00:10:303
95.209,100710,2018-08-16 23:00:10:306
95.209,100718,2018-08-16 23:00:10:314
95.209,100720,2018-08-16 23:00:10:316
95.209,100725,2018-08-16 23:00:10:321
95.209,100731,2018-08-16 23:00:10:327
95.209,100736,2018-08-16 23:00:10:332
95.209,100740,2018-08-16 23:00:10:336
95.209,100745,2018-08-16 23:00:10:341
95.209,100750,2018-08-16 23:00:10:346
95.209,100755,2018-08-16 23:00:10:351
95.209,100761,2018-08-16 23:00:10:357
95.209,100766,2018-08-16 23:00:10:362
95.209,100771,2018-08-16 23:00:10:367
95.209,100776,2018-08-16 23:00:10:372
95.209,100781,2018-08-16 23:00:10:377
95.209,100786,2018-08-16 23:00:10:382
95.209,100791,2018-08-16 23:00:10:387
95.209,100796,2018-08-16 23:00:10:392
95.209,100801,2018-08-16 23:00:10:397
95.209,100805,2018-08-16 23:00:10:401
95.209,100810,2018-08-16 23:00:10:406
95.209,100815,2018-08-16 23:00:10:411
95.209,100821,2018-08-16 23:00:10:417
91.967,100825,2018-08-16 23:00:10:421
91.967,100830,2018-08-16 23:00:10:426
91.967,100835,2018-08-16 23:00:10:431
91.967,100841,2018-08-16 23:00:10:437
91.967,100846,2018-08-16 23:00:10:442
91.967,100850,2018-08-16 23:00:10:446
91.967,100855,2018-08-16 23:00:10:451
91.967,100860,2018-08-16 23:00:10:456
91.967,100866,2018-08-16 23:00:10:462
91.967,100872,2018-08-16 23:00:10:468
91.967,100876,2018-08-16 23:00:10:472
91.967,100881,2018-08-16 23:00:10:477
91.967,100885,2018-08-16 23:00:10:481
91.967,100890,2018-08-16 23:00:10:486
91.967,100896,2018-08-16 23:00:10:492
91.967,100900,2018-08-16 23:00:10:496
91.967,100905,2018-08-16 23:00:10:501
91.967,100910,2018-08-16 23:00:10:506
91.967,100915,2018-08-16 23:00:10:511
91.967,100920,2018-08-16 23:00:10:516
91.967,100925,2018-08-16 23:00:10:521
91.967,100930,2018-08-16 23:00:10:526
91.967,100936,2018-08-16 23:00:10:532
91.967,100941,2018-08-16 23:00:10:537
91.967,100946,2018-08-16 23:00:10:542
91.967,100951,2018-08-16 23:00:10:547
91.967,100955,2018-08-16 23:00:10:551
91.967,100961,2018-08-16 23:00:10:557
91.967,100965,2018-08-16 23:00:10:561
91.967,100970,2018-08-16 23:00:10:566
91.967,100976,2018-08-16 23:00:10:572
91.967,100981,2018-08-16 23:00:10:577
91.967,100986,2018-08-16 23:00:10:582
91.967,100991,2018-08-16 23:00:10:587
91.967,100996,2018-08-16 23:00:10:592
91.967,101000,2018-08-16 23:00:10:596
91.967,101005,2018-08-16 23:00:10:601
91.967,101011,2018-08-16 23:00:10:607
91.967,101015,2018-08-16 23:00:10:611
91.967,101020,2018-08-16 23:00:10:616
91.967,101025,2018-08-16 23:00:10:621
91.967,101030,2018-08-16 23:00:10:626
91.967,101036,2018-08-16 23:00:10:632
91.967,101040,2018-08-16 23:00:10:636
91.967,101046,2018-08-16 23:00:10:642
91.967,101050,2018-08-16 23:00:10:646
91.967,101056,2018-08-16 23:00:10:652
91.967,101060,2018-08-16 23:00:10:656
91.967,101066,2018-08-16 23:00:10:662
91.967,101071,2018-08-16 23:00:10:667
91.967,101075,2018-08-16 23:00:10:671
91.967,101081,2018-08-16 23:00:10:677
91.967,101086,2018-08-16 23:00:10:682
91.967,101090,2018-08-16 23:00:10:686
91.967,101095,2018-08-16 23:00:10:691
91.967,101101,2018-08-16 23:00:10:697
91.967,101106,2018-08-16 23:00:10:702
91.967,101111,2018-08-16 23:00:10:707
91.967,101115,2018-08-16 23:00:10:711
91.967,101121,2018-08-16 23:00:10:717
91.967,101126,2018-08-16 23:00:10:722
91.967,101130,2018-08-16 23:00:10:726
91.967,101135,2018-08-16 23:00:10:731
91.967,101141,2018-08-16 23:00:10:737
104.513,101146,2018-08-16 23:00:10:742
104.513,101150,2018-08-16 23:00:10:746
104.513,101155,2018-08-16 23:00:10:751
104.513,101160,2018-08-16 23:00:10:756
104.513,101165,2018-08-16 23:00:10:761
104.513,101171,2018-08-16 23:00:10:767
104.513,101176,2018-08-16 23:00:10:772
104.513,101181,2018-08-16 23:00:10:777
104.513,101186,2018-08-16 23:00:10:782
104.513,101191,2018-08-16 23:00:10:787
104.513,101195,2018-08-16 23:00:10:791
104.513,101200,2018-08-16 23:00:10:796
104.513,101205,2018-08-16 23:00:10:801
104.513,101210,2018-08-16 23:00:10:806
104.513,101215,2018-08-16 23:00:10:811
104.513,101221,2018-08-16 23:00:10:817
104.513,101226,2018-08-16 23:00:10:822
104.513,101231,2018-08-16 23:00:10:827
104.513,101236,2018-08-16 23:00:10:832
104.513,101240,2018-08-16 23:00:10:836
104.513,101246,2018-08-16 23:00:10:842
104.513,101250,2018-08-16 23:00:10:846
104.513,101255,2018-08-16 23:00:10:851
104.513,101261,2018-08-16 23:00:10:857
104.513,101266,2018-08-16 23:00:10:862
104.513,101270,2018-08-16 23:00:10:866
104.513,101275,2018-08-16 23:00:10:871
104.513,101280,2018-08-16 23:00:10:876
104.513,101285,2018-08-16 23:00:10:881
104.513,101291,2018-08-16 23:00:10:887
104.513,101296,2018-08-16 23:00:10:892
104.513,101301,2018-08-16 23:00:10:897
104.513,101305,2018-08-16 23:00:10:901
104.513,101311,2018-08-16 23:00:10:907
104.513,101316,2018-08-16 23:00:10:912
104.513,101321,2018-08-16 23:00:10:917
104.513,101326,2018-08-16 23:00:10:922
104.513,101330,2018-08-16 23:00:10:926
104.513,101335,2018-08-16 23:00:10:931
104.513,101340,2018-08-16 23:00:10:936
104.513,101346,2018-08-16 23:00:10:942
104.513,101351,2018-08-16 23:00:10:947
104.513,101356,2018-08-16 23:00:10:952
104.513,101361,2018-08-16 23:00:10:957
104.513,101365,2018-08-16 23:00:10:961
104.513,101371,2018-08-16 23:00:10:967
104.513,101377,2018-08-16 23:00:10:973
104.513,101381,2018-08-16 23:00:10:977
104.513,101386,2018-08-16 23:00:10:982
104.513,101391,2018-08-16 23:00:10:987
104.513,101395,2018-08-16 23:00:10:991
104.513,101400,2018-08-16 23:00:10:996
104.513,101405,2018-08-16 23:00:11:001
104.513,101411,2018-08-16 23:00:11:007
104.513,101416,2018-08-16 23:00:11:012
104.513,101420,2018-08-16 23:00:11:016
104.513,101425,2018-08-16 23:00:11:021
104.513,101430,2018-08-16 23:00:11:026
104.513,101435,2018-08-16 23:00:11:031
104.513,101440,2018-08-16 23:00:11:036
104.513,101445,2018-08-16 23:00:11:041
104.513,101450,2018-08-16 23:00:11:046
104.513,101456,2018-08-16 23:00:11:052
104.513,101461,2018-08-16 23:00:11:057
104.513,101466,2018-08-16 23:00:11:062
104.513,101470,2018-08-16 23:00:11:066
106.795,101476,2018-08-16 23:00:11:072
106.795,101482,2018-08-16 23:00:11:078
106.795,101485,2018-08-16 23:00:11:081
106.795,101491,2018-08-16 23:00:11:087
106.795,101496,2018-08-16 23:00:11:092
106.795,101500,2018-08-16 23:00:11:096
106.795,101506,2018-08-16 23:00:11:102
106.795,101510,2018-08-16 23:00:11:106
106.795,101515,2018-08-16 23:00:11:111
106.795,101521,2018-08-16 23:00:11:117
106.795,101525,2018-08-16 23:00:11:121
106.795,101531,2018-08-16 23:00:11:127
106.795,101535,2018-08-16 23:00:11:131
106.795,101541,2018-08-16 23:00:11:137
106.795,101546,2018-08-16 23:00:11:142
106.795,101551,2018-08-16 23:00:11:147
106.795,101556,2018-08-16 23:00:11:152
106.795,101560,2018-08-16 23:00:11:156
106.795,101565,2018-08-16 23:00:11:161
106.795,101571,2018-08-16 23:00:11:167
106.795,101575,2018-08-16 23:00:11:171
106.795,101582,2018-08-16 23:00:11:178
106.795,101586,2018-08-16 23:00:11:182
106.795,101591,2018-08-16 23:00:11:187
106.795,101596,2018-08-16 23:00:11:192
106.795,101601,2018-08-16 23:00:11:197
106.795,101606,2018-08-16 23:00:11:202
106.795,101610,2018-08-16 23:00:11:206
106.795,101615,2018-08-16 23:00:11:211
106.795,101620,2018-08-16 23:00:11:216
106.795,101627,2018-08-16 23:00:11:223
106.795,101631,2018-08-16 23:00:11:227
106.795,101635,2018-08-16 23:00:11:231
106.795,101641,2018-08-16 23:00:11:237
106.795,101646,2018-08-16 23:00:11:242
106.795,101651,2018-08-16 23:00:11:247
106.795,101656,2018-08-16 23:00:11:252
106.795,101660,2018-08-16 23:00:11:256
106.795,101665,2018-08-16 23:00:11:261
106.795,101671,2018-08-16 23:00:11:267
106.795,101676,2018-08-16 23:00:11:272
106.795,101680,2018-08-16 23:00:11:276
106.795,101685,2018-08-16 23:00:11:281
106.795,101691,2018-08-16 23:00:11:287
106.795,101695,2018-08-16 23:00:11:291
106.795,101701,2018-08-16 23:00:11:297
106.795,101705,2018-08-16 23:00:11:301
106.795,101710,2018-08-16 23:00:11:306
106.795,101715,2018-08-16 23:00:11:311
106.795,101721,2018-08-16 23:00:11:317
106.795,101726,2018-08-16 23:00:11:322
106.795,101730,2018-08-16 23:00:11:326
106.795,101735,2018-08-16 23:00:11:331
106.795,101741,2018-08-16 23:00:11:337
106.795,101746,2018-08-16 23:00:11:342
106.795,101750,2018-08-16 23:00:11:346
106.795,101755,2018-08-16 23:00:11:351
106.795,101761,2018-08-16 23:00:11:357
106.795,101765,2018-08-16 23:00:11:361
106.795,101771,2018-08-16 23:00:11:367
106.795,101775,2018-08-16 23:00:11:371
106.795,101781,2018-08-16 23:00:11:377
106.795,101786,2018-08-16 23:00:11:382
106.795,101791,2018-08-16 23:00:11:387
104.347,101796,2018-08-16 23:00:11:392
104.347,101801,2018-08-16 23:00:11:397
104.347,101805,2018-08-16 23:00:11:401
104.347,101810,2018-08-16 23:00:11:406
104.347,101816,2018-08-16 23:00:11:412
104.347,101820,2018-08-16 23:00:11:416
104.347,101826,2018-08-16 23:00:11:422
104.347,101830,2018-08-16 23:00:11:426
104.347,101835,2018-08-16 23:00:11:431
104.347,101841,2018-08-16 23:00:11:437
104.347,101846,2018-08-16 23:00:11:442
104.347,101850,2018-08-16 23:00:11:446
104.347,101855,2018-08-16 23:00:11:451
104.347,101861,2018-08-16 23:00:11:457
104.347,101866,2018-08-16 23:00:11:462
104.347,101870,2018-08-16 23:00:11:466
104.347,101875,2018-08-16 23:00:11:471
104.347,101880,2018-08-16 23:00:11:476
104.347,101886,2018-08-16 23:00:11:482
104.347,101891,2018-08-16 23:00:11:487
104.347,101895,2018-08-16 23:00:11:491
104.347,101900,2018-08-16 23:00:11:496
104.347,101906,2018-08-16 23:00:11:502
104.347,101911,2018-08-16 23:00:11:507
104.347,101915,2018-08-16 23:00:11:511
104.347,101921,2018-08-16 23:00:11:517
104.347,101925,2018-08-16 23:00:11:521
104.347,101931,2018-08-16 23:00:11:527
104.347,101936,2018-08-16 23:00:11:532
104.347,101941,2018-08-16 23:00:11:537
104.347,101948,2018-08-16 23:00:11:544
104.347,101951,2018-08-16 23:00:11:547
104.347,101955,2018-08-16 23:00:11:551
104.347,101960,2018-08-16 23:00:11:556
104.347,101965,2018-08-16 23:00:11:561
104.347,101971,2018-08-16 23:00:11:567
104.347,101975,2018-08-16 23:00:11:571
104.347,101981,2018-08-16 23:00:11:577
104.347,101986,2018-08-16 23:00:11:582
104.347,101991,2018-08-16 23:00:11:587
