ACCELEROMETER_X,ACCELEROMETER_Y,ACCELEROMETER_Z,GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR_X,LINEAR_Y,LINEAR_Z,GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( m/s),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time  ,Date
1.34357,-0.04366,4.32837,6.3205,0.78394,7.45702,1.54068,-1.50511,-1.1494,-0.9525,-0.78754,-0.72958,20152,-10.652,-29.387,4.099,158.99,-4.585,-40.284,5,57.5922,,,,NaN,,,,0 / 0,238519,2018-08-09 08:46:56:403
3.54675,0.4379,5.44043,5.41265,1.6995,7.99908,-0.21789,-1.50303,-0.79365,1.8544,0.66589,0.18283,17000,-12.929,-29.424,6.769,152.941,-5.679,-35.533,5,58.324,,,,NaN,,,,0 / 0,239018,2018-08-09 08:46:56:902
3.9314,0.76572,7.66156,4.43762,-0.13178,8.74417,0.43925,1.03902,-0.96303,-1.21375,0.64635,-0.63286,15900,-11.424,-29.834,-2.992,164.316,0.77,-26.908,5,68.1296,,,,NaN,,,,0 / 0,239518,2018-08-09 08:46:57:402
1.91306,-0.30865,5.9836,3.00056,1.66806,9.18611,0.84604,-2.49485,4.19162,1.87865,0.01228,0.09996,21474.836,-9.177,-31.647,-2.744,166.833,-4.003,-20.59,5,62.3939,,,,NaN,,,,0 / 0,240019,2018-08-09 08:46:57:903
1.15034,1.66183,6.07034,2.10178,0.55019,9.56296,2.93733,0.36817,1.86814,-0.06839,0.60094,-0.51129,21474.836,0.847,-32.565,-5.476,183.589,-3.216,-12.396,5,60.6958,,,,NaN,,,,0 / 0,240518,2018-08-09 08:46:58:402
3.58803,1.04507,6.08829,1.96122,2.22663,9.34699,0.64305,-1.10344,1.47536,1.49582,0.5482,1.32393,21474.836,-6.377,-34.175,3.101,169.183,-9.557,-11.021,5,65.6379,,,,NaN,,,,0 / 0,241018,2018-08-09 08:46:58:902
0.08733,1.69054,7.79437,2.05759,2.94716,9.1242,-1.02235,-1.14392,-0.1324,-0.36139,-0.42775,-1.22722,21474.836,-4.976,-36.07,7.784,169.543,-17.298,-13.315,5,53.3149,,,,NaN,,,,0 / 0,241518,2018-08-09 08:46:59:402
0.77766,1.69832,6.73674,1.3746,3.60281,9.01668,0.26637,-0.55785,-0.96706,0.16435,0.02612,0.34654,19932,-7.869,-33.154,12.282,163.927,-20.03,-9.999,5,51.3521,,,,NaN,,,,0 / 0,242018,2018-08-09 08:46:59:902
-0.81477,2.98566,6.50642,2.13815,2.52437,9.23181,3.10816,-1.31602,-1.51867,-1.14349,0.21182,-0.97067,19884,-5.931,-32.497,8.444,166.419,-17.369,-14.638,5,54.9569,,,,NaN,,,,0 / 0,242519,2018-08-09 08:47:00:403
4.46201,2.44128,3.77562,4.99167,5.95676,5.98085,2.63879,-0.95175,-1.06174,-0.60533,0.72575,-0.20729,12600,3.992,-28.023,19.397,164.425,-37.403,-39.849,5,62.8428,,,,NaN,,,,0 / 0,243019,2018-08-09 08:47:00:903
3.11067,1.82274,9.04103,5.36623,5.0475,6.47277,-1.20106,-2.59226,1.12113,-0.48233,-0.34648,-0.21463,16736,4.251,-30.005,14.043,170.242,-31.667,-38.583,5,66.6514,,,,NaN,,,,0 / 0,243519,2018-08-09 08:47:01:403
-0.1693,1.53023,7.48032,3.01558,3.47542,8.66015,-0.73702,-0.37528,-0.891,-0.34041,-0.46562,-0.08064,19388,-2.56,-32.242,9.315,169.759,-19.907,-19.969,5,64.817,,,,NaN,,,,0 / 0,244019,2018-08-09 08:47:01:903
1.98065,1.51407,6.62488,3.04794,2.7425,8.90837,5.2706,0.52068,-1.6075,-0.40314,0.31058,-1.2254,16860,-3.307,-33.406,8.118,170.804,-16.24,-18.888,5,57.165,,,,NaN,,,,0 / 0,244518,2018-08-09 08:47:02:402
2.71466,2.61597,5.77243,2.49889,3.87339,8.6558,0.7911,0.34702,1.05096,0.72491,0.37412,0.15718,13548,1.031,-30.84,12.273,175.914,-23.264,-16.103,5,67.4257,,,,NaN,,,,0 / 0,245018,2018-08-09 08:47:02:902
1.08215,2.77689,4.26137,1.86437,4.06487,8.72762,0.82457,-0.63619,-2.2002,0.59929,0.10043,-0.12198,14812,2.071,-31.11,10.492,179.516,-21.991,-12.855,5,65.5434,,,,NaN,,,,0 / 0,245518,2018-08-09 08:47:03:402
-4.88855,2.73262,9.56087,-3.96373,4.90385,7.51076,1.14741,-0.18015,-3.76502,-0.99403,-1.23448,0.33147,6300,-17.084,-27.708,12.14,168.887,-33.981,35.934,5,61.4898,,,,NaN,,,,0 / 0,246018,2018-08-09 08:47:03:902
-0.25963,2.24687,3.84801,-0.58768,4.43782,8.7253,-0.54995,-1.27922,1.45907,0.63675,0.06441,-0.35268,11128,-10.606,-30.486,14.119,163.282,-26.906,3.853,5,66.5443,,,,NaN,,,,0 / 0,246518,2018-08-09 08:47:04:402
0.5276,2.55614,7.18599,-0.25963,3.97156,8.96268,1.0559,-0.36224,0.22741,0.06987,0.04506,0.6031,9772,-12.794,-31.888,10.562,160.325,-24.071,4.089,5,60.9507,,,,NaN,,,,0 / 0,247018,2018-08-09 08:47:04:902
0.32063,1.52245,6.62965,0.6164,2.60734,9.43357,0.6509,-0.44183,-2.17573,0.45573,0.51134,0.00774,11688,-11.136,-34.178,5.196,161.567,-15.419,-3.738,5,49.4312,,,,NaN,,,,0 / 0,247518,2018-08-09 08:47:05:402
0.85423,1.10728,9.3826,0.5359,3.47082,9.15623,-1.92708,-2.13061,1.00552,0.54044,-0.75435,1.18608,9272,-14.97,-32.681,6.425,155.828,-18.326,0.649,5,50.349,,,,NaN,,,,0 / 0,248019,2018-08-09 08:47:05:903
-0.4702,4.81557,5.50385,-0.27539,3.85299,9.01382,2.35053,0.02759,-1.49849,0.437,0.91328,-0.65057,8360,-12.589,-30.989,10.283,158.727,-23.135,1.75,5,42.1695,,,,NaN,,,,0 / 0,248518,2018-08-09 08:47:06:402
1.16769,2.39163,11.52058,-0.28667,5.1216,8.35808,1.21413,-1.53089,-3.52824,-0.85333,-0.60611,0.44205,6436,-20.085,-27.679,11.862,148.524,-34.334,4.98,5,63.1089,,,,NaN,,,,0 / 0,249019,2018-08-09 08:47:06:903
-1.36214,2.8391,4.12677,-1.11137,5.14205,8.27614,-1.40431,-2.43803,-3.02851,0.65305,-0.61284,-0.05844,5700,-16.432,-30.434,13.858,157.591,-31.624,7.648,5,58.9861,,,,NaN,,,,0 / 0,249518,2018-08-09 08:47:07:402
0.70647,4.23172,3.40833,-1.3746,5.24891,8.16883,1.58701,-2.17055,-1.31742,0.48138,0.23117,1.22638,5652,-27.132,-26.717,11.33,140.277,-31.354,7.357,5,58.8499,,,,NaN,,,,0 / 0,250019,2018-08-09 08:47:07:903
-1.71208,3.42415,4.99776,-0.9317,3.90441,8.94751,-0.08843,-1.14125,-2.7529,-0.19035,-0.25648,-0.52208,6376,-10.033,-33.662,8.742,165.594,-23.822,5.883,5,67.3855,,,,NaN,,,,0 / 0,250519,2018-08-09 08:47:08:403
-1.15515,1.83949,7.9176,-1.64989,3.37732,9.0577,-1.2753,-2.2242,-1.22433,0.16435,-0.15469,0.81976,9424,-13.176,-32.111,7.016,160.849,-20.145,10.323,5,56.9292,,,,NaN,,,,0 / 0,251019,2018-08-09 08:47:08:903
-1.72285,3.79562,7.40254,-0.49054,3.85184,9.00517,-1.5282,-0.59644,-4.03624,0.53046,-1.22308,0.08896,10560,-9.097,-32.52,10.825,167.542,-20.757,6.246,5,62.4438,,,,NaN,,,,0 / 0,251519,2018-08-09 08:47:09:403
-0.96252,3.94278,6.49266,-1.04453,3.15802,9.22531,-0.33765,-0.5297,-4.45328,0.05806,0.63637,0.70554,11992,-13.142,-31.241,8.214,160.684,-18.061,9.906,5,66.417,,,,NaN,,,,0 / 0,252019,2018-08-09 08:47:09:903
-2.69673,3.13222,10.30086,-0.9972,1.80986,9.58647,-1.04005,-0.37737,-1.88119,0.15132,-0.78937,0.19301,13068,-3.352,-33.917,3.973,176.025,-10.575,8.465,5,56.2451,,,,NaN,,,,0 / 0,252518,2018-08-09 08:47:10:402
0.37805,2.62973,11.34232,-1.57187,2.51395,9.34771,-0.77616,-1.42153,-1.0274,0.3075,-0.6279,0.06474,12000,-17.581,-30.818,3.816,151.704,-14.854,9.545,5,63.5838,,,,NaN,,,,0 / 0,253019,2018-08-09 08:47:10:903
-4.55954,5.04349,12.2869,-1.06232,3.41487,9.1313,-2.44546,1.83433,1.4567,-0.79448,0.66772,-0.36285,13624,-2.888,-31.679,11.099,176.38,-22.881,4.434,5,58.521,,,,NaN,,,,0 / 0,253518,2018-08-09 08:47:11:402
-0.12204,1.29393,12.53873,-2.17326,3.2207,9.00413,0.38387,-0.03785,0.11197,-0.68411,-0.93007,-0.7984,11616,-6.679,-33.682,8.427,171.969,-22.229,13.476,5,56.1852,,,,NaN,,,,0 / 0,254018,2018-08-09 08:47:11:902
-3.78786,3.1394,11.69527,0.2328,2.37176,9.51267,-3.20107,0.31283,-0.53808,-0.51532,0.18149,0.03461,15888,3.014,-33.682,4.532,184.806,-13.996,-1.402,5,44.5245,,,,NaN,,,,0 / 0,254519,2018-08-09 08:47:12:403
-2.51965,1.92444,11.58519,-0.45291,2.14052,9.55947,-0.40468,-0.51785,0.94905,-0.73972,-0.0871,-0.43047,13708,3.522,-33.942,2.457,186.946,-12.608,2.713,5,54.0213,,,,NaN,,,,0 / 0,255018,2018-08-09 08:47:12:902
-0.02155,3.14359,15.38739,1.51877,2.23668,9.42661,-1.38229,2.04507,5.68949,-0.41779,-0.06326,-0.10426,15372,9.073,-30.972,1.004,195.907,-14.9,-9.369,5,67.8166,,,,NaN,,,,0 / 0,255518,2018-08-09 08:47:13:402
2.90848,3.29195,11.72038,1.07893,3.29684,9.17263,0.89836,0.19083,-0.4143,-0.621,-0.15001,-0.14641,12844,2.379,-32.257,8.105,182.129,-23.41,-5.582,5,62.9247,,,,NaN,,,,0 / 0,256019,2018-08-09 08:47:13:903
-0.87399,2.06801,16.9511,2.29396,2.44401,9.21602,-1.22716,1.84589,1.19609,-0.91177,-0.20416,-0.37671,15044,6.564,-31.836,0.412,192.202,-14.431,-13.977,5,55.0737,,,,NaN,,,,0 / 0,256518,2018-08-09 08:47:14:402
1.43091,1.38545,11.93155,1.26108,1.95413,9.52688,1.1477,-0.59539,5.34286,-1.45604,-0.13535,-0.13318,13160,1.404,-33.615,1.884,181.257,-17.099,-7.594,5,60.8662,,,,NaN,,,,0 / 0,257019,2018-08-09 08:47:14:903
1.46858,1.73601,10.12618,4.16363,1.69296,8.71599,-2.76598,-0.20063,5.57363,2.0006,-0.96223,0.92055,13796,-0.574,-34.129,-1.361,179.188,-9.941,-25.534,5,51.2752,,,,NaN,,,,0 / 0,257518,2018-08-09 08:47:15:402
7.21016,0.31825,8.67493,4.68773,1.98767,8.38122,1.73164,-2.40346,5.71601,-1.47478,-0.25386,-0.54387,10524,-5.656,-33.907,4.282,167.784,-13.573,-28.924,5,51.7766,,,,NaN,,,,0 / 0,258018,2018-08-09 08:47:15:902
3.11006,0.99303,8.53075,3.37693,1.12624,9.13774,-0.25557,0.29554,5.76755,1.13989,0.58832,0.68597,14528,-2.483,-33.263,0.732,176.125,-6.595,-20.282,5,52.6409,,,,NaN,,,,0 / 0,258519,2018-08-09 08:47:16:403
4.99081,1.89214,10.05977,1.84074,2.17168,9.38434,-0.51455,-0.34782,-0.80357,-0.40924,-1.75066,-0.07576,14740,-7.37,-32.747,6.676,166.898,-14.033,-6.95,5,51.9025,,,,NaN,,,,0 / 0,259018,2018-08-09 08:47:16:902
0.38284,1.19225,8.45717,1.67658,2.69875,9.27773,0.66277,0.2454,-1.51472,0.27858,-0.38417,0.49049,13220,-10.158,-31.866,8.481,160.854,-15.974,-10.243,5,51.61,,,,NaN,,,,0 / 0,259519,2018-08-09 08:47:17:403
-5.60162,1.89992,7.43065,-7.31799,4.30696,4.90586,5.1399,0.58794,1.44037,0.02834,0.13342,-0.40114,5792,-20.94,-29.173,-2.336,157.802,-28.162,55.486,5,50.2426,,,,NaN,,,,0 / 0,260018,2018-08-09 08:47:17:902
-6.87399,2.36472,9.12418,-5.54976,5.23068,6.16527,-1.06453,0.71436,-2.51552,-1.33429,-0.34669,-0.02383,6652,-26.805,-25.024,1.317,149.645,-33.407,44.507,5,51.18,,,,NaN,,,,0 / 0,260519,2018-08-09 08:47:18:403
-2.91566,2.77928,5.61929,-4.09612,5.56649,6.95747,4.37168,-0.15962,0.05413,0.44759,-0.25447,-1.27629,7948,-26.26,-26.038,6.908,149.74,-34.585,30.487,5,53.1359,,,,NaN,,,,0 / 0,261018,2018-08-09 08:47:18:902
0.32422,3.80759,6.71042,-4.50041,5.36035,6.86902,3.79359,-1.70873,1.21098,0.03424,0.15358,0.26387,7144,-27.184,-25.928,1.894,144.549,-33.792,32.267,5,56.1734,,,,NaN,,,,0 / 0,261518,2018-08-09 08:47:19:402
